πληροφορίες,ημνία_πλειστηριασμού,μοναδικός_κωδικός,τύπος_ακινήτου,περιφέρεια,δήμος,επιφάνεια,όροφος,έτος_κατασκευής,κατάσταση_πλειστηριασμού,τιμή_εκκίνησης (€),ακρίβεια_τοποθεσίας,latitude,longitude,year_range,surface_range
https://www.eauction.gr/Auction/Details/7kd22c675_3eck0i4b263k0iaidb3edb,19/10/2022,WKcVy0b47j,Κατοικία,Αττικής,Μεγαρέων,70.0,Ισόγειο,1967.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,72000,ναι,37.9954127,23.3403636,1950-1969,50-99
https://www.eauction.gr/Auction/Details/ah7g4haj_ka1ai27ccae_h1_cj1ka1c7,30/11/2022,LpocXq7qnC,Κατοικία,Αττικής,Πειραιώς,98.46,4ος,1981.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,152000,ναι,37.9507344,23.66711,1970-1989,50-99
https://www.eauction.gr/Auction/Details/304f21442fd22a6c37a64fa50d740cb0,16/11/2022,wCgEyZnW5S-001,Κατοικία,Αττικής,Αλίμου,118.0,6ος,1986.0,Ματαιωμένος,349162,ναι,37.9129657,23.7174406,1970-1989,100-149
https://www.eauction.gr/Auction/Details/64_f3f217a5g1dba2e4j1bc3becj3ba7,16/11/2022,wCgEyZnW5S-002,Αποθήκη,Αττικής,Αλίμου,8.0,Υπόγειο,1986.0,Ματαιωμένος,5918,ναι,37.9129657,23.7174406,1970-1989,<50
https://www.eauction.gr/Auction/Details/0c1ebe1g0aa62j6b10d2dd3c7h10c36_,30/11/2022,ca3k738i6N,Κατοικία,Αττικής,Πειραιώς,66.0,,,Ματαιωμένος,102000,ναι,37.9366591,23.632995,,50-99
https://www.eauction.gr/Auction/Details/5k57cg612k4kdcbh312f0b42213ea1_2,26/10/2022,oMnNlEZB9X,Οικόπεδο,Αττικής,Σπάτων - Αρτέμιδος,746.26,,,Ματαιωμένος,135000,όχι,37.9303364,24.0095853,,500+
https://www.eauction.gr/Auction/Details/bk336h4abh6c3c0d6a_cb0aa4d50555i,07/12/2022,A45XBhicGy,Κατοικία,Αττικής,Διονύσου,205.19,Ισόγειο,2006.0,Ολοκληρωμένος - Κατακύρωση,224000,ναι,38.1406525,23.8312034,2000-2009,200-299
https://www.eauction.gr/Auction/Details/4k7i11c70db_60agb331_46_akb62k6h,21/12/2022,UZfaCKHwHk,Επαγγελματικοί Χώροι,Αττικής,Καλλιθέας,25.9,Ισόγειο,1974.0,Ολοκληρωμένος - Κατακύρωση,38000,ναι,37.95375,23.7065812,1970-1989,<50
https://www.eauction.gr/Auction/Details/5_0c0g33733i7g60_4b267_c3k5gdcac,07/12/2022,nvCgIFEAHm,Κατοικία,Αττικής,Φυλής,110.0,Ισόγειο,1967.0,Ματαιωμένος,81000,ναι,37.9678088,23.7374691,1950-1969,100-149
https://www.eauction.gr/Auction/Details/ca5757a055b02a436__24j4c21_74i5e,26/04/2023,QlISknTxQj,Κατοικία,Αττικής,Ιλίου,86.1,2ος,1993.0,Ματαιωμένος,111000,ναι,38.0238474,23.7089559,1990-1999,50-99
https://www.eauction.gr/Auction/Details/bi453_a41dac75072hbhd01gb2c5aecj,18/01/2023,sMOTvSYygU-001,Κατοικία,Αττικής,Νέας Σμύρνης,85.0,6ος,1991.0,Ματαιωμένος,194000,ναι,37.9351127,23.7095849,1990-1999,50-99
https://www.eauction.gr/Auction/Details/263c232bc23c7e1d20712da06hc1ac02,18/01/2023,sMOTvSYygU-002,Αποθήκη,Αττικής,Νέας Σμύρνης,14.0,Υπόγειο,1991.0,Ματαιωμένος,3000,ναι,37.9351127,23.7095849,1990-1999,<50
https://www.eauction.gr/Auction/Details/0_d7ca73ca643db1__aj3741753hbe07,18/01/2023,sMOTvSYygU-003,Αποθήκη,Αττικής,Νέας Σμύρνης,11.0,Υπόγειο,1991.0,Ματαιωμένος,3000,ναι,37.9351127,23.7095849,1990-1999,<50
https://www.eauction.gr/Auction/Details/52_gc3_b16ab_2cab5b5a0cf_b3b__b5,18/01/2023,sMOTvSYygU-004,Αποθήκη,Αττικής,Νέας Σμύρνης,7.5,Υπόγειο,1991.0,Ματαιωμένος,2000,ναι,37.9351127,23.7095849,1990-1999,<50
https://www.eauction.gr/Auction/Details/af1jcc501ideaf4h3064760i7c3h6470,18/01/2023,sMOTvSYygU-005,Αποθήκη,Αττικής,Νέας Σμύρνης,7.5,Υπόγειο,1991.0,Ματαιωμένος,2000,ναι,37.9351127,23.7095849,1990-1999,<50
https://www.eauction.gr/Auction/Details/b11gd17_1bajc2d15ic0277hde__cg1_,16/11/2022,DfZbNUn1AP-001,Κατοικία,Αττικής,Αχαρνών,50.0,3ος,2007.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,54500,ναι,38.0809246,23.7429457,2000-2009,50-99
https://www.eauction.gr/Auction/Details/0_d5bc0e7h205b4k0d_d026_2b6b467g,16/11/2022,DfZbNUn1AP-002,Αποθήκη,Αττικής,Αχαρνών,5.19,Υπόγειο,2007.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,1100,ναι,38.0809246,23.7429457,2000-2009,<50
https://www.eauction.gr/Auction/Details/_i7f750227073k7h5g2f_jb10j0kcb66,03/11/2022,Yw1Cnrm3f7,Επαγγελματικοί Χώροι,Αττικής,Πειραιώς,119.41,Ισόγειο,1975.0,Ολοκληρωμένος - Κατακύρωση,71000,ναι,37.9616898,23.6486431,1970-1989,100-149
https://www.eauction.gr/Auction/Details/a6de0g00d2afa3255c0_45__d__03j_b,04/11/2022,gSo89Df1bg-002,Οικόπεδο,Αττικής,Ελευσίνας,83.94,,,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,21000,όχι,38.0488163,23.5298517,,50-99
https://www.eauction.gr/Auction/Details/23dg31ad_1262a655i06d__23bajd44e,23/11/2022,Pj23eV9Xim-001,Κατοικία,Αττικής,Κερατσινίου - Δραπετσώνας,103.81,3ος,2007.0,Ματαιωμένος,117000,ναι,37.9672754,23.619345,2000-2009,100-149
https://www.eauction.gr/Auction/Details/075_4j336ac3ckab2g1f3d5b3fc417b2,23/11/2022,Pj23eV9Xim-002,Αποθήκη,Αττικής,Κερατσινίου - Δραπετσώνας,4.42,Υπόγειο,2007.0,Ματαιωμένος,1000,ναι,37.9672754,23.619345,2000-2009,<50
https://www.eauction.gr/Auction/Details/167a6d6__05a7c2d0h773ibe06_4cf7b,09/11/2022,coQwRuoK9b,Κατοικία,Αττικής,Αθηναίων,44.1,2ος,1971.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,69000,ναι,37.9684838,23.7049618,1970-1989,<50
https://www.eauction.gr/Auction/Details/d2a3135k4k_7bj3h426f444f22c03_b7,09/11/2022,b32EQI0Ppg,Επαγγελματικοί Χώροι,Αττικής,Αθηναίων,49.0,1ος,1977.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,41000,ναι,37.9969149,23.7282224,1970-1989,<50
https://www.eauction.gr/Auction/Details/5f2g71da3d5d0h1e057e0f031f_0446g,16/11/2022,UU9mrDmW0v,Κατοικία,Αττικής,Κερατσινίου - Δραπετσώνας,91.0,2ος,1980.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,82000,ναι,37.9623467,23.6194182,1970-1989,50-99
https://www.eauction.gr/Auction/Details/a603_46ibe_7a2515h_57jbaae743d25,16/11/2022,3Cd2MElXQN,Κατοικία,Αττικής,Αθηναίων,27.0,2ος,1960.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,57000,ναι,37.9917165,23.7566855,1950-1969,<50
https://www.eauction.gr/Auction/Details/ajcg03750047_da15baac7b6_i3c215b,09/11/2022,mTU70nx3Gy,Κατοικία,Αττικής,Αθηναίων,103.0,4ος,1973.0,Ματαιωμένος,126000,ναι,37.9626191,23.7296327,1970-1989,100-149
https://www.eauction.gr/Auction/Details/ai3b1kb705c25fbc_f4k4e5hcf_ja666,09/11/2022,AGYlkajnpO,Κατοικία,Αττικής,Αθηναίων,42.31,3ος,1975.0,Ματαιωμένος,72500,ναι,37.9709487,23.7064528,1970-1989,<50
https://www.eauction.gr/Auction/Details/a1bfb27d63bhada4541g6g7jd4_60k_b,23/11/2022,fRFDgNsuIa,Κατοικία,Αττικής,Αθηναίων,88.29,7ος,2004.0,Ματαιωμένος,135000,ναι,38.0084531,23.7194122,2000-2009,50-99
https://www.eauction.gr/Auction/Details/0f_24e5g3f53c25c05bcc03h337b477j,09/11/2022,UU0Lic0a9o,Κατοικία,Αττικής,Σαρωνικού,54.5,,,Ματαιωμένος,238000,όχι,37.8354478,23.92838,,50-99
https://www.eauction.gr/Auction/Details/d76c5e73bf77006a2h524i0g1e6f0g40,02/11/2022,DeSGvX7mpY,Κατοικία,Αττικής,Αγίου Δημητρίου,88.6,1ος,1973.0,Ολοκληρωμένος - Κατακύρωση,93000,ναι,37.9364294,23.7361606,1970-1989,50-99
https://www.eauction.gr/Auction/Details/37c1564d45a1ck3j770k_d4i_5bg1j4j,30/11/2022,KySlThrYlV,Κατοικία,Αττικής,Αθηναίων,62.0,2ος,1964.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,49000,ναι,37.9971165,23.7279072,1950-1969,50-99
https://www.eauction.gr/Auction/Details/6b1d3h7k057f3d3a2j722625_73j3f7c,04/11/2022,gSo89Df1bg-001,Κατοικία,Αττικής,Ελευσίνας,166.37,,,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,45000,όχι,38.0488163,23.5298517,,150-199
https://www.eauction.gr/Auction/Details/_63f17bh1_2c423a4ka5ad5f1373ba3g,26/04/2023,C5U8XSVi6c,Κατοικία,Αττικής,Φιλαδέλφειας - Χαλκηδόνος,25.88,Ισόγειο,1970.0,Ματαιωμένος,25100,ναι,38.0279256,23.7283058,1970-1989,<50
https://www.eauction.gr/Auction/Details/6g_c7edc13_i1fb5_2_g26ci67dg_f71,26/04/2023,o9eQJkvjDr,Κατοικία,Αττικής,Καλλιθέας,83.6,2ος,1975.0,Ματαιωμένος,67800,ναι,37.9615921,23.7140718,1970-1989,50-99
https://www.eauction.gr/Auction/Details/_e66ae3haibc130gdf036d427167b16e,16/11/2022,WjRIH9MHC7,Αγροτεμάχιο με κτίσμα,Αττικής,Σαλαμίνας,80.0,Ισόγειο,1981.0,Ματαιωμένος,94000,ναι,37.9257404,23.4443768,1970-1989,50-99
https://www.eauction.gr/Auction/Details/c60bb_d0542id4ak553c2kafc1ab_ca6,21/10/2022,a72GtKHYFc-002,Αποθήκη,Αττικής,Φυλής,10.56,Υπόγειο,2004.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,2300,ναι,38.0988892,23.6640066,2000-2009,<50
https://www.eauction.gr/Auction/Details/4e_jdf2c4_73dfdf4jb5bi7c5k13dd4a,21/10/2022,a72GtKHYFc-001,Κατοικία,Αττικής,Φυλής,81.32,2ος,2004.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,89000,ναι,38.0988892,23.6640066,2000-2009,50-99
https://www.eauction.gr/Auction/Details/bbd01d2h0h6c73c74d1_36632ach0040,16/11/2022,qtbJR4hoSJ,Κατοικία,Αττικής,Αθηναίων,56.0,,,Ματαιωμένος,58500,ναι,37.9907578,23.7251698,,50-99
https://www.eauction.gr/Auction/Details/c1115b4hb640d3ba_db2b375a_aicg3k,23/11/2022,NbvRojSZdW,Κατοικία,Αττικής,Φυλής,77.19,Ισόγειο,1983.0,Ματαιωμένος,56000,ναι,38.0711335,23.7122097,1970-1989,50-99
https://www.eauction.gr/Auction/Details/b7a1b204d2b30g07b421cia65ibhc41h,23/11/2022,YvZsis7Dwj,Κατοικία,Αττικής,Αθηναίων,112.86,3ος,2003.0,Ματαιωμένος,206000,ναι,37.9705379,23.7120571,2000-2009,100-149
https://www.eauction.gr/Auction/Details/6e1k534362ac53_620_dcj_d3bde346_,10/05/2023,A2VGhyiEPR,Κατοικία,Αττικής,Λυκόβρυσης - Πεύκης,149.84,1ος,1973.0,Ματαιωμένος,221000,ναι,38.0571654,23.7957805,1970-1989,100-149
https://www.eauction.gr/Auction/Details/03527a6g7fcf406fdg16_5_g7jc6aa4_,16/11/2022,59xwmwujMU,Κατοικία,Αττικής,Αθηναίων,71.0,6ος,1967.0,Σε αναστολή,63700,ναι,37.9992697,23.729701,1950-1969,50-99
https://www.eauction.gr/Auction/Details/2c3a3jba4a56657f53_f3fcfa6a53_1g,07/12/2022,OvFJSTC6W0,Κατοικία,Αττικής,Βύρωνος,62.35,2ος,1970.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,68000,ναι,37.961056,23.7471205,1970-1989,50-99
https://www.eauction.gr/Auction/Details/dg3b36bcd5aea_4g1dbg0a_4bi5052a7,16/11/2022,i75aOLJ3T7,Κατοικία,Αττικής,Αθηναίων,77.0,3ος,1970.0,Ματαιωμένος,65000,ναι,38.0093996,23.7361802,1970-1989,50-99
https://www.eauction.gr/Auction/Details/734fbi04aa2bag63_47haf7a3fag6a2h,23/11/2022,wQghNjYfTx,Κατοικία,Αττικής,Αθηναίων,52.2,,,Ολοκληρωμένος - Κατακύρωση,66500,ναι,37.9890399,23.7654869,,50-99
https://www.eauction.gr/Auction/Details/b57fc127ce_3d43i5j1_bkaaa25_5224,23/11/2022,JZEubwtvQk,Κατοικία,Αττικής,Αθηναίων,70.0,4ος,1970.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,153000,ναι,37.9807838,23.7583951,1970-1989,50-99
https://www.eauction.gr/Auction/Details/da2a3_1id0a3d3becj7cbj6j0i1f3i71,23/11/2022,mYbbNRnXj4,Κατοικία,Αττικής,Πειραιώς,32.0,Ισόγειο,1977.0,Ματαιωμένος,25880,ναι,37.9289448,23.6408449,1970-1989,<50
https://www.eauction.gr/Auction/Details/73ac5j_1cf4g14426_dcdea10db1ae3g,23/11/2022,GN6LNiHwjM,Κατοικία,Αττικής,Φυλής,103.0,,,Ματαιωμένος,71000,ναι,38.0851214,23.685977,,100-149
https://www.eauction.gr/Auction/Details/0315457607_hb50f4i2_c_17ck5e_60g,23/11/2022,LJeqmNflFJ,Κατοικία,Αττικής,Αθηναίων,117.0,Ισόγειο,1970.0,Ματαιωμένος,126000,ναι,38.0136787,23.7388857,1970-1989,100-149
https://www.eauction.gr/Auction/Details/c_1j3cb05j1j5b0fc37d24db1_0k0574,16/11/2022,SHgJCAjFUy,Κατοικία,Αττικής,Αθηναίων,52.52,2ος,1977.0,Ματαιωμένος,51000,ναι,37.9868068,23.7107298,1970-1989,50-99
https://www.eauction.gr/Auction/Details/bk_d_h7iag3f7ecg7jck1k060g12d63f,02/11/2022,naW15ZWjVv,Κατοικία,Αττικής,Αμαρουσίου,87.0,,,Ματαιωμένος,147000,ναι,38.0518351,23.8129052,,50-99
https://www.eauction.gr/Auction/Details/7i_e2k4e0b3a2i6e51c6177k4f5g624e,30/11/2022,HqErdyju3E,Κατοικία,Αττικής,Αθηναίων,49.0,3ος,1960.0,Ματαιωμένος,50000,ναι,37.9996926,23.7438745,1950-1969,<50
https://www.eauction.gr/Auction/Details/306f764f2a34_edb6h4e2_420cdd71a_,09/11/2022,vorS9OB4Es,Κατοικία,Αττικής,Αθηναίων,66.0,3ος,2002.0,Ματαιωμένος,122000,ναι,38.0298264,23.7397384,2000-2009,50-99
https://www.eauction.gr/Auction/Details/2e2jae_a6fcb5b1h224jd137cjcf71b1,09/11/2022,ZwupnY0wVG-002,Κατοικία,Αττικής,Κηφισιάς,58.64,Ισόγειο,1977.0,Ματαιωμένος,30375,ναι,38.0716602,23.7946536,1970-1989,50-99
https://www.eauction.gr/Auction/Details/2kd22d7i023g_jaa2k67a5_cb_bf6c6i,16/11/2022,vP6gc83EPB,Κατοικία,Αττικής,Σπάτων - Αρτέμιδος,282.0,,,Ολοκληρωμένος - Κατακύρωση,23812,όχι,37.9842067,24.0032516,,200-299
https://www.eauction.gr/Auction/Details/6jc7a76g1bc2aeb43d3fck_h2a31034c,16/12/2022,gZPj2DmENE,Κατοικία,Αττικής,Νικαίας - Αγίου Ιωάννου Ρέντη,76.46,,,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,53000,ναι,37.9570736,23.6730158,,50-99
https://www.eauction.gr/Auction/Details/d2cfd50k7adc6d25dgc5c4a6157g_a2g,14/12/2022,DBkscXgsgK-001,Κατοικία,Αττικής,Κερατσινίου - Δραπετσώνας,74.65,4ος,2002.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,65000,ναι,37.9640161,23.6300105,2000-2009,50-99
https://www.eauction.gr/Auction/Details/133gcd7a_h72206k7b_6a11jc51__c5j,14/12/2022,DBkscXgsgK-002,Αποθήκη,Αττικής,Κερατσινίου - Δραπετσώνας,7.73,Υπόγειο,2002.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,2000,ναι,37.9640161,23.6300105,2000-2009,<50
https://www.eauction.gr/Auction/Details/3cb75c50437e1563a25d4gc44fb45_ac,03/05/2023,FaorDw3o2m,Κατοικία,Αττικής,Αθηναίων,99.0,,,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,67000,ναι,38.0103403,23.7346214,,50-99
https://www.eauction.gr/Auction/Details/_e2i76_3db2e1ad15e402_5000_6d00b,18/11/2022,bQfMwAikL0,Οικόπεδο,Αττικής,Φυλής,198.82,,,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,17550,όχι,38.0904533,23.6962926,,150-199
https://www.eauction.gr/Auction/Details/d4c33c2a6k70ak620a_a6ada725b47d_,16/11/2022,xXa9RHOQbE,Κατοικία,Αττικής,Περιστερίου,112.4,2ος,1988.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,94073.6,ναι,38.0038724,23.6935868,1970-1989,100-149
https://www.eauction.gr/Auction/Details/cc3hakb76b506e4k11124d6kbi3d74a7,16/11/2022,564K359j8L,Κατοικία,Αττικής,Ιλίου,90.61,Ισόγειο,1982.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,43200,ναι,38.0256605,23.7099591,1970-1989,50-99
https://www.eauction.gr/Auction/Details/dc1g4h5a7db3bh735e2661_ecich3h04,16/11/2022,SCOhQ6JTKr,Κατοικία,Αττικής,Αθηναίων,58.0,3ος,1967.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,37597.6,ναι,38.0087062,23.7365536,1950-1969,50-99
https://www.eauction.gr/Auction/Details/37c550dcchd_6d6j13ak3c3252db_a2b,16/11/2022,LRfx5cdslu,Κατοικία,Αττικής,Αθηναίων,50.65,1ος,1973.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,37970.4,ναι,38.009519,23.7332704,1970-1989,50-99
https://www.eauction.gr/Auction/Details/a2a15f_b7j166b275bch1dc64411_h5j,24/11/2022,a8HrvisJXL,Κατοικία,Αττικής,Αθηναίων,65.0,2ος,1972.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,15300,ναι,37.9672465,23.7543037,1970-1989,50-99
https://www.eauction.gr/Auction/Details/26bk5_0_4i1ac2bgbk3_ba7a6g4d5bb2,24/11/2022,0Bsόχιo2Qym,Κατοικία,Αττικής,Αθηναίων,65.12,2ος,1970.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,73000,ναι,38.0057106,23.7320689,1970-1989,50-99
https://www.eauction.gr/Auction/Details/55c3dbbac_2e6kbf1cdf6g2ja4_f5b55,23/11/2022,COwYvD48PX-001,Κατοικία,Αττικής,Κερατσινίου - Δραπετσώνας,51.48,,,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,86500,ναι,37.9677607,23.6136515,,50-99
https://www.eauction.gr/Auction/Details/_762dgcaa5bc0k1ab2100a_17g6kcgd1,23/11/2022,COwYvD48PX-002,Αποθήκη,Αττικής,Κερατσινίου - Δραπετσώνας,3.71,,,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,1500,ναι,37.9677607,23.6136515,,<50
https://www.eauction.gr/Auction/Details/bg1h1d41bec16d7jaka0d406c41f00d4,03/05/2023,4Qoddfd2Kj,Κατοικία,Αττικής,Περιστερίου,47.6,3ος,1975.0,Ματαιωμένος,47549,ναι,38.011101,23.7057115,1970-1989,<50
https://www.eauction.gr/Auction/Details/_222dd50be51_14g46ch47dgc_ab062d,13/01/2023,8NcybDInBG-002,Αποθήκη,Αττικής,Γλυφάδας,9.0,Υπόγειο,1997.0,Ματαιωμένος,2500,ναι,37.8609599,23.7577744,1990-1999,<50
https://www.eauction.gr/Auction/Details/74056_10bd2gca5iaec534bk4kc7c3aa,13/01/2023,8NcybDInBG-001,Κατοικία,Αττικής,Γλυφάδας,110.0,2ος,1997.0,Ματαιωμένος,284000,ναι,37.8609599,23.7577744,1990-1999,100-149
https://www.eauction.gr/Auction/Details/_eaa57ch_d6k5a6d14677c5305baca36,07/12/2022,uAeJii50q5,Κατοικία,Αττικής,Διονύσου,247.03,Ισόγειο,2003.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,293000,ναι,38.1079211,23.8727647,2000-2009,200-299
https://www.eauction.gr/Auction/Details/0h5c_7_c3a6i0a404g05ah7e0dbe_c4j,23/11/2022,mk6oRDRLFx,Κατοικία,Αττικής,Κρωπίας,41.5,Ισόγειο,1960.0,Ολοκληρωμένος - Ματαίωση ελλείψει πλειοδοτών,15540,όχι,37.8708059,23.8346776,1950-1969,<50
